"N","rxx","bias","AbilityX","AbilitySD","PerceptionX","PerceptionSD","t.omni.t","t.omni.p","t.low.t","t.low.p","t.hi.t","t.hi.p"
260,0.3,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.11351299708379,6.47379169399816e-08,-6.11351299708379,6.47379169399816e-08
260,0.3,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.44840553153893,5.23482314504557e-12,-8.44840553153893,5.23482314504557e-12
260,0.3,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.84240423930682,6.11254219472897e-11,-7.84240423930682,6.11254219472897e-11
260,0.3,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.92485962948178,7.65150840567531e-13,-8.92485962948178,7.65150840567531e-13
260,0.3,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.03850145085,2.75733010992474e-11,-8.03850145085,2.75733010992474e-11
260,0.3,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.81160331174035,2.21953870978182e-14,-9.81160331174035,2.21953870978182e-14
260,0.3,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.47112788586821,8.58034491031225e-14,-9.47112788586821,8.58034491031225e-14
260,0.3,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-14.4268294831778,8.67185829155341e-22,-14.4268294831778,8.67185829155341e-22
260,0.3,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-13.4912680522637,2.22496667800483e-20,-13.4912680522637,2.22496667800483e-20
260,0.3,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-14.1554121046202,2.1975293676886e-21,-14.1554121046202,2.1975293676886e-21
260,0.35,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.56390580579828,1.07652468559794e-08,-6.56390580579828,1.07652468559794e-08
260,0.35,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.64790682699406,4.01378884948393e-07,-5.64790682699406,4.01378884948393e-07
260,0.35,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.27274357812856,3.44271765702054e-08,-6.27274357812856,3.44271765702054e-08
260,0.35,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.50410935642136,2.41396262972271e-10,-7.50410935642136,2.41396262972271e-10
260,0.35,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.81459943112226,6.84313203449642e-11,-7.81459943112226,6.84313203449642e-11
260,0.35,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.79941490183708,1.26807755747268e-12,-8.79941490183708,1.26807755747268e-12
260,0.35,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.48065531709177,8.26067590721739e-14,-9.48065531709177,8.26067590721739e-14
260,0.35,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.9131286451542,3.01357713405309e-16,-10.9131286451542,3.01357713405309e-16
260,0.35,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-12.0665003606097,3.86038674052914e-18,-12.0665003606097,3.86038674052914e-18
260,0.35,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.7769025421901,1.1358215484077e-17,-11.7769025421901,1.1358215484077e-17
260,0.35,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-15.9680052427412,5.26740944844723e-24,-15.9680052427412,5.26740944844723e-24
260,0.4,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.62612096462118,1.86523536854446e-05,-4.62612096462118,1.86523536854446e-05
260,0.4,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.78076167692059,2.39377770791388e-07,-5.78076167692059,2.39377770791388e-07
260,0.4,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.62684910025817,8.36348860415083e-09,-6.62684910025817,8.36348860415083e-09
260,0.4,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.37008593954595,4.15792032300343e-10,-7.37008593954595,4.15792032300343e-10
260,0.4,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.42784024319345,5.68919462840274e-12,-8.42784024319345,5.68919462840274e-12
260,0.4,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.68103873677535,2.04419765392802e-12,-8.68103873677535,2.04419765392802e-12
260,0.4,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.50351288056206,7.54169010603129e-14,-9.50351288056206,7.54169010603129e-14
260,0.4,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.7841304588093,4.95339868017335e-16,-10.7841304588093,4.95339868017335e-16
260,0.4,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.8491937151945,3.85433134279392e-16,-10.8491937151945,3.85433134279392e-16
260,0.4,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-12.3540357116798,1.33580343430223e-18,-12.3540357116798,1.33580343430223e-18
260,0.4,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-13.9479368627263,4.50171625798193e-21,-13.9479368627263,4.50171625798193e-21
260,0.45,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.37891431739243,4.5084671398801e-05,-4.37891431739243,4.5084671398801e-05
260,0.45,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.13389534216421,2.86371893065224e-06,-5.13389534216421,2.86371893065224e-06
260,0.45,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.73994878423509,2.80666950595578e-07,-5.73994878423509,2.80666950595578e-07
260,0.45,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.7044738507863,3.22220502248697e-07,-5.7044738507863,3.22220502248697e-07
260,0.45,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.69533466462601,6.35220752420882e-09,-6.69533466462601,6.35220752420882e-09
260,0.45,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.32013846957244,8.7997826285478e-12,-8.32013846957244,8.7997826285478e-12
260,0.45,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.38797683668913,6.68559901724892e-12,-8.38797683668913,6.68559901724892e-12
260,0.45,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.91227365510647,1.49095858221641e-14,-9.91227365510647,1.49095858221641e-14
260,0.45,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.7586855492355,1.2160204717584e-17,-11.7586855492355,1.2160204717584e-17
260,0.45,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.243942268965,4.0464886286603e-15,-10.243942268965,4.0464886286603e-15
260,0.45,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-14.8803147188403,1.87274790471915e-22,-14.8803147188403,1.87274790471915e-22
260,0.5,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.73502753082995,1.25611942797126e-05,-4.73502753082995,1.25611942797126e-05
260,0.5,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.73005206327803,5.52459774550998e-09,-6.73005206327803,5.52459774550998e-09
260,0.5,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.33546386442088,2.68219355466027e-08,-6.33546386442088,2.68219355466027e-08
260,0.5,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.47546698594976,1.53388455833899e-08,-6.47546698594976,1.53388455833899e-08
260,0.5,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.74346010654628,2.76853980873553e-07,-5.74346010654628,2.76853980873553e-07
260,0.5,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.92581255517368,4.35657964366146e-11,-7.92581255517368,4.35657964366146e-11
260,0.5,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.65652254646804,1.30023572463927e-10,-7.65652254646804,1.30023572463927e-10
260,0.5,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.8312370686821,4.13046384231232e-16,-10.8312370686821,4.13046384231232e-16
260,0.5,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.3547161811185,2.62392189807301e-15,-10.3547161811185,2.62392189807301e-15
260,0.5,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.8737935970562,7.90691362422441e-18,-11.8737935970562,7.90691362422441e-18
260,0.5,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-12.7662754221408,2.97046823145424e-19,-12.7662754221408,2.97046823145424e-19
260,0.55,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.99944739094582,4.73755880487956e-06,-4.99944739094582,4.73755880487956e-06
260,0.55,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.39597729884221,4.24497138992795e-05,-4.39597729884221,4.24497138992795e-05
260,0.55,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.43673511752299,9.06254475537867e-07,-5.43673511752299,9.06254475537867e-07
260,0.55,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.06678490931628,1.42032203159084e-09,-7.06678490931628,1.42032203159084e-09
260,0.55,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.41963718616347,1.91728180084932e-08,-6.41963718616347,1.91728180084932e-08
260,0.55,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.30610331965249,5.38942509695922e-10,-7.30610331965249,5.38942509695922e-10
260,0.55,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.72181570998742,5.71066787184375e-09,-6.72181570998742,5.71066787184375e-09
260,0.55,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.97655036365383,6.21524077205965e-13,-8.97655036365383,6.21524077205965e-13
260,0.55,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.82330381084222,2.119136306502e-14,-9.82330381084222,2.119136306502e-14
260,0.55,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-13.5163801497765,2.0363949364661e-20,-13.5163801497765,2.0363949364661e-20
260,0.55,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-12.6892541085581,3.92739909671525e-19,-12.6892541085581,3.92739909671525e-19
260,0.6,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.4109784278924,0.00112593915404159,-3.4109784278924,0.00112593915404159
260,0.6,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.61466532970258,1.94400362437772e-05,-4.61466532970258,1.94400362437772e-05
260,0.6,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.59117757452099,4.99988292865728e-07,-5.59117757452099,4.99988292865728e-07
260,0.6,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.35666883130376,1.23103849973044e-06,-5.35666883130376,1.23103849973044e-06
260,0.6,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.48774389757722,1.46038384138756e-08,-6.48774389757722,1.46038384138756e-08
260,0.6,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.91983832900135,2.57160685307959e-09,-6.91983832900135,2.57160685307959e-09
260,0.6,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.80205984373161,4.13456333740675e-09,-6.80205984373161,4.13456333740675e-09
260,0.6,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.79593247083893,1.28600286998693e-12,-8.79593247083893,1.28600286998693e-12
260,0.6,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.09205595552915,3.90808436523904e-13,-9.09205595552915,3.90808436523904e-13
260,0.6,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.4311449713286,1.94745373850931e-15,-10.4311449713286,1.94745373850931e-15
260,0.6,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-13.41131723153,2.95127286135169e-20,-13.41131723153,2.95127286135169e-20
260,0.65,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.38163718482959,0.00123281877837487,-3.38163718482959,0.00123281877837487
260,0.65,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.4307702427191,9.27217383743342e-07,-5.4307702427191,9.27217383743342e-07
260,0.65,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.97501428848949,5.18866189815687e-06,-4.97501428848949,5.18866189815687e-06
260,0.65,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.35904269983488,2.44164318103893e-08,-6.35904269983488,2.44164318103893e-08
260,0.65,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.84035790825237,1.89645040417136e-07,-5.84035790825237,1.89645040417136e-07
260,0.65,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.48225624375396,1.49279508403705e-08,-6.48225624375396,1.49279508403705e-08
260,0.65,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.56470439590045,1.88762156982067e-10,-7.56470439590045,1.88762156982067e-10
260,0.65,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.1271905375763,6.39633143589989e-15,-10.1271905375763,6.39633143589989e-15
260,0.65,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.12829735346506,3.37924852985073e-13,-9.12829735346506,3.37924852985073e-13
260,0.65,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.3101654041858,6.6059274159325e-17,-11.3101654041858,6.6059274159325e-17
260,0.65,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-12.4931848383096,8.02256572043283e-19,-12.4931848383096,8.02256572043283e-19
260,0.7,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.64818802147063,0.000532300163470821,-3.64818802147063,0.000532300163470821
260,0.7,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.21916331421046,7.88128472782119e-05,-4.21916331421046,7.88128472782119e-05
260,0.7,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.55427383740272,5.76598806689698e-07,-5.55427383740272,5.76598806689698e-07
260,0.7,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.28860630462161,1.59532266502291e-06,-5.28860630462161,1.59532266502291e-06
260,0.7,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.49886557763895,2.94578574618253e-05,-4.49886557763895,2.94578574618253e-05
260,0.7,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.69915705535531,6.25535615325612e-09,-6.69915705535531,6.25535615325612e-09
260,0.7,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.83384471673502,3.63761061082504e-09,-6.83384471673502,3.63761061082504e-09
260,0.7,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.81737691346856,6.76638717700649e-11,-7.81737691346856,6.76638717700649e-11
260,0.7,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.00414353922901,5.56275036635406e-13,-9.00414353922901,5.56275036635406e-13
260,0.7,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.1407083480728,6.06565447230801e-15,-10.1407083480728,6.06565447230801e-15
260,0.7,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.994307512953,5.0471688996512e-18,-11.994307512953,5.0471688996512e-18
260,0.75,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.26309092295654,6.76578421984004e-05,-4.26309092295654,6.76578421984004e-05
260,0.75,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.78398969235477,0.00705209530702808,-2.78398969235477,0.00705209530702808
260,0.75,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.69336726056176,0.000460076153306824,-3.69336726056176,0.000460076153306824
260,0.75,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.12990620867008,0.00010721427518676,-4.12990620867008,0.00010721427518676
260,0.75,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.4481121505214,3.52921376000987e-05,-4.4481121505214,3.52921376000987e-05
260,0.75,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.40993802156035,1.00424585619854e-06,-5.40993802156035,1.00424585619854e-06
260,0.75,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.56660386350064,1.87312266154798e-10,-7.56660386350064,1.87312266154798e-10
260,0.75,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.32484367072055,2.79808770335657e-08,-6.32484367072055,2.79808770335657e-08
260,0.75,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.83578468990684,6.27906738763453e-11,-7.83578468990684,6.27906738763453e-11
260,0.75,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.3678714874204,2.49255651571248e-15,-10.3678714874204,2.49255651571248e-15
260,0.75,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.555225207053,1.20174686181489e-15,-10.555225207053,1.20174686181489e-15
260,0.8,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.02848903995218,0.00354107824907055,-3.02848903995218,0.00354107824907055
260,0.8,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.87005269980668,0.00555606442967372,-2.87005269980668,0.00555606442967372
260,0.8,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.51985663074024,2.73293462478738e-05,-4.51985663074024,2.73293462478738e-05
260,0.8,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.51580685875882,0.000811404072639361,-3.51580685875882,0.000811404072639361
260,0.8,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.23024583138741,1.99065779531347e-06,-5.23024583138741,1.99065779531347e-06
260,0.8,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.5845145378243,2.16713185705752e-05,-4.5845145378243,2.16713185705752e-05
260,0.8,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.03553475313264,4.14077090425618e-06,-5.03553475313264,4.14077090425618e-06
260,0.8,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.01247624717762,3.06451141267248e-11,-8.01247624717762,3.06451141267248e-11
260,0.8,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.75411301849679,8.74830695880323e-11,-7.75411301849679,8.74830695880323e-11
260,0.8,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.7287822073344,3.08117452942951e-14,-9.7287822073344,3.08117452942951e-14
260,0.8,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.6482071556266,1.84082630542814e-17,-11.6482071556266,1.84082630542814e-17
260,0.85,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.62912111991285,0.0107074710615659,-2.62912111991285,0.0107074710615659
260,0.85,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.86535473257499,0.00562950043468673,-2.86535473257499,0.00562950043468673
260,0.85,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.85725559693448,0.00575820919622717,-2.85725559693448,0.00575820919622717
260,0.85,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.03526752009043,0.000148058437486496,-4.03526752009043,0.000148058437486496
260,0.85,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.80094151776992,0.000323867404591635,-3.80094151776992,0.000323867404591635
260,0.85,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.80351057914012,9.77742427292983e-06,-4.80351057914012,9.77742427292983e-06
260,0.85,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.89581825072964,6.95962472352565e-06,-4.89581825072964,6.95962472352565e-06
260,0.85,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.36517653067448,2.38265860401297e-08,-6.36517653067448,2.38265860401297e-08
260,0.85,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.76762651081687,8.28118620415557e-11,-7.76762651081687,8.28118620415557e-11
260,0.85,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-8.48626138050528,4.49137355951239e-12,-8.48626138050528,4.49137355951239e-12
260,0.85,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-11.2208876575983,9.27823045978174e-17,-11.2208876575983,9.27823045978174e-17
260,0.9,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-1.87274917776346,0.0656720325501671,-1.87274917776346,0.0656720325501671
260,0.9,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.31461907934959,0.0238537657672353,-2.31461907934959,0.0238537657672353
260,0.9,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.20678407285305,0.00209651756162881,-3.20678407285305,0.00209651756162881
260,0.9,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.32912834065849,0.00144841484264367,-3.32912834065849,0.00144841484264367
260,0.9,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.21507793523237,0.00204513593035582,-3.21507793523237,0.00204513593035582
260,0.9,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-3.48528981341384,0.000893113088589067,-3.48528981341384,0.000893113088589067
260,0.9,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.35835503782446,1.22314142598536e-06,-5.35835503782446,1.22314142598536e-06
260,0.9,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.80832108775126,9.60633876807431e-06,-4.80832108775126,9.60633876807431e-06
260,0.9,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-6.95767942169559,2.20731193067697e-09,-6.95767942169559,2.20731193067697e-09
260,0.9,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.9324712251307,4.24038546677998e-11,-7.9324712251307,4.24038546677998e-11
260,0.9,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-10.446114886076,1.83711376925073e-15,-10.446114886076,1.83711376925073e-15
260,0.95,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.28764279966309,0.0254728616638623,-2.28764279966309,0.0254728616638623
260,0.95,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-1.34723186263306,0.182656287144311,-1.34723186263306,0.182656287144311
260,0.95,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-1.60026537212882,0.11446499751298,-1.60026537212882,0.11446499751298
260,0.95,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.43129874185514,0.0178554303942125,-2.43129874185514,0.0178554303942125
260,0.95,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.59589308468732,0.0116883039943118,-2.59589308468732,0.0116883039943118
260,0.95,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-2.9502564571523,0.00443132600568662,-2.9502564571523,0.00443132600568662
260,0.95,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.40965387298046,4.04462240030643e-05,-4.40965387298046,4.04462240030643e-05
260,0.95,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-4.45192369518424,3.48175478929906e-05,-4.45192369518424,3.48175478929906e-05
260,0.95,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-5.56971810921055,5.4322187034639e-07,-5.56971810921055,5.4322187034639e-07
260,0.95,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-7.14401658589435,1.03917285590804e-09,-7.14401658589435,1.03917285590804e-09
260,0.95,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.82915590338091,2.07064572295357e-14,-9.82915590338091,2.07064572295357e-14
260,1,0,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,10,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,20,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,30,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,40,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,50,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,60,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,70,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,80,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,90,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,NA,NA,NA,NA,NA,NA
260,1,100,45.8846153846154,28.0034842331294,45.8846153846154,28.0034842331294,0,1,-9.7407318312386,2.93864186025256e-14,-9.7407318312386,2.93864186025256e-14
270,0,0,46.6111111111111,27.7330722452204,46.6111111111111,27.7330722452204,0,1,-11.1400857188553,6.74291374103358e-17,-11.1400857188553,6.74291374103358e-17
270,0,10,46.6111111111111,27.7330722452204,46.6111111111111,27.7330722452204,0,1,-12.3074466508327,7.37455067239985e-19,-12.3074466508327,7.37455067239985e-19
270,0,20,46.6111111111111,27.7330722452204,46.6111111111111,27.7330722452204,0,1,-12.2151375262704,1.04769171787292e-18,-12.2151375262704,1.04769171787292e-18
270,0,30,46.6111111111111,27.7330722452204,46.6111111111111,27.7330722452204,0,1,-12.0959469753087,1.65124238982139e-18,-12.0959469753087,1.65124238982139e-18
270,0,40,46.6111111111111,27.7330722452204,46.6111111111111,27.7330722452204,0,1,-13.2453252019336,2.21050970347668e-20,-13.2453252019336,2.21050970347668e-20
270,0,50,46.6111111111111,27.7330722452204,46.6111111111111,27.7330722452204,0,1,-13.8701018421974,2.27328392471613e-21,-13.8701018421974,2.27328392471613e-21
